time,layout.data_offset,data[0],data[1],data[2],data[3],data[4]
1.7624507402476106e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507402512765e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507402559892e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507402606254e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507402663836e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740268456e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740273027e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507402770002e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740283822e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507403237832e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507403298993e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507403351142e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074033942e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740344613e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507403496392e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507403530675e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507404057874e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507404533786e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405049894e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740528108e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405331453e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740539739e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405445317e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405479918e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740553027e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405578125e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740561961e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405684165e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405727834e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405778025e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740580135e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405842522e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405882755e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740590577e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405955668e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507405981468e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406034245e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406130468e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740617888e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074062515e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074066088e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406662065e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740669545e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740672983e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406806382e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406852337e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406899425e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507406980861e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507407516972e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074076938e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740775155e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507407787292e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740783662e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507407872015e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507407906383e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740794931e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507407976512e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408057021e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408106342e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408123354e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408162102e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408467095e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408562696e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740861418e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507408662904e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074091071e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074091672e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409203325e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409285706e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409322314e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409357722e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740940753e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409442885e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409490447e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409544015e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409558318e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409606167e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409702234e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450740976206e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409818332e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409918945e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507409983204e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410045821e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074100974e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741013291e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410175432e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410237322e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410287066e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410618342e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410703898e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741078653e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410794004e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741083328e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741087206e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410946486e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410947768e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507410989169e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074110565e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411076017e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411135846e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411169306e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741122763e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411283515e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411322806e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411366362e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411415273e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741143338e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741147756e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411524623e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411580936e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741160841e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741166221e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741172019e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741177493e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411816282e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411855974e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411900751e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411946778e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507411994294e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412066634e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412119409e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412188777e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412235354e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412285665e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412334008e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741237578e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412408054e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412466043e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074125205e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412570877e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412628055e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412681318e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412729938e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412765676e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412817042e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412882831e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412947192e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507412989975e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741303776e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741306864e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413103634e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741313517e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741318014e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413217334e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741326709e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413324488e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413357663e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741338521e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413414385e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413481828e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413497935e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413571574e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413615992e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413679875e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413752988e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413812897e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413859092e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413900575e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741394409e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507413999624e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741401702e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414097551e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414186826e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414201042e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414278264e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414279718e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414329725e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414342963e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741437046e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414403476e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414466363e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414536128e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414594614e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414653542e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414698834e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414721928e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414761024e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414792617e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414832082e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414867597e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507414899758e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741495503e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741501991e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415093563e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741513935e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415189878e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415242998e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415269443e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415317888e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415362122e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415400957e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741543782e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074154831e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507415702236e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507416208507e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741671557e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507417205576e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741772163e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450741871059e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507419223286e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507419732695e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507420227118e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507420724227e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507421237852e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507421732513e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450742223221e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507422760727e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507423146214e+18,0,0.0,-0.12188414484262466,0.0,5.0,0.0
1.7624507423208983e+18,0,0.0,-0.1916019767522812,0.0,5.0,0.0
1.7624507423231465e+18,0,0.0,-0.2613198161125183,0.0,5.0,0.0
1.7624507423309727e+18,0,0.0,-0.40075549483299255,0.0,5.0,0.0
1.7624507423345155e+18,0,0.0,-0.47047334909439087,0.0,5.0,0.0
1.7624507423402993e+18,0,0.0,-0.7493447065353394,0.0,5.0,0.0
1.7624507423469407e+18,0,0.0,-0.8887803554534912,0.0,5.0,0.0
1.7624507423507702e+18,0,0.0,-0.9584982395172119,0.0,5.0,0.0
1.7624507423605286e+18,0,0.0,-1.0979338884353638,0.0,5.0,0.0
1.7624507423668265e+18,0,0.0,-1.376805305480957,0.0,5.0,0.0
1.762450742371447e+18,0,0.0,-1.4465230703353882,0.0,5.0,0.0
1.7624507423796849e+18,0,0.0,-1.58595871925354,0.0,5.0,0.0
1.7624507424097787e+18,0,0.0,-1.934548020362854,0.0,5.0,0.0
1.7624507424169098e+18,0,0.0,-3.328904867172241,0.0,5.0,0.0
1.7624507424216817e+18,0,0.0,-3.398622512817383,0.0,5.0,0.0
1.7624507424268014e+18,0,0.0,-3.538058280944824,0.0,5.0,0.0
1.7624507424361812e+18,0,0.0,-3.607776165008545,0.0,5.0,0.0
1.7624507424879785e+18,0,0.0,-3.607776165008545,0.0,5.0,0.0
1.7624507424965212e+18,0,0.0,-3.328904867172241,0.0,5.0,0.0
1.7624507425019167e+18,0,0.0,-3.0500333309173584,0.0,5.0,0.0
1.7624507425075348e+18,0,0.0,-2.6317262649536133,0.0,5.0,0.0
1.7624507425116626e+18,0,0.0,-2.3528549671173096,0.0,5.0,0.0
1.762450742518752e+18,0,0.0,-1.8648301362991333,0.0,5.0,0.0
1.7624507425212475e+18,0,0.0,-1.4465230703353882,0.0,5.0,0.0
1.7624507425273354e+18,0,0.0,-1.0979338884353638,0.0,5.0,0.0
1.762450742530914e+18,0,0.0,-0.47047334909439087,0.0,5.0,0.0
1.7624507425345385e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507425830879e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074263336e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507426836296e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507427338435e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450742783961e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507428832474e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507429214203e+18,0,0.0,0.12215542048215866,0.0,5.0,0.0
1.762450742927459e+18,0,0.0,0.47074460983276367,0.0,5.0,0.0
1.7624507429332915e+18,0,0.0,0.9587695002555847,0.0,5.0,0.0
1.7624507429368694e+18,0,0.0,1.516512155532837,0.0,5.0,0.0
1.762450742941766e+18,0,0.0,2.143972873687744,0.0,5.0,0.0
1.7624507429465859e+18,0,0.0,2.7017154693603516,0.0,5.0,0.0
1.7624507429510403e+18,0,0.0,3.1200225353240967,0.0,5.0,0.0
1.7624507429568863e+18,0,0.0,3.6080474853515625,0.0,5.0,0.0
1.762450742960005e+18,0,0.0,4.096072196960449,0.0,5.0,0.0
1.7624507429667274e+18,0,0.0,4.444661617279053,0.0,5.0,0.0
1.7624507429708849e+18,0,0.0,4.793250560760498,0.0,5.0,0.0
1.762450742977921e+18,0,0.0,5.00240421295166,0.0,5.0,0.0
1.7624507429841403e+18,0,0.0,5.211557865142822,0.0,5.0,0.0
1.7624507429891016e+18,0,0.0,5.490428924560547,0.0,5.0,0.0
1.7624507429946378e+18,0,0.0,5.699582576751709,0.0,5.0,0.0
1.7624507429998397e+18,0,0.0,5.908736228942871,0.0,5.0,0.0
1.7624507430045335e+18,0,0.0,6.0481719970703125,0.0,5.0,0.0
1.762450743008677e+18,0,0.0,6.187607288360596,0.0,5.0,0.0
1.762450743020236e+18,0,0.0,5.908736228942871,0.0,5.0,0.0
1.7624507430255567e+18,0,0.0,5.83901834487915,0.0,5.0,0.0
1.7624507430304428e+18,0,0.0,5.560146808624268,0.0,5.0,0.0
1.762450743033905e+18,0,0.0,5.211557865142822,0.0,5.0,0.0
1.7624507430390067e+18,0,0.0,5.00240421295166,0.0,5.0,0.0
1.7624507430411087e+18,0,0.0,4.444661617279053,0.0,5.0,0.0
1.7624507430446845e+18,0,0.0,3.468611717224121,0.0,5.0,0.0
1.7624507430496927e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507430533215e+18,0,0.0,-0.47047334909439087,0.0,5.0,0.0
1.762450743057241e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507431103127e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507432123346e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507432628012e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507433125384e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743362398e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743413078e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743464135e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743564164e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743613717e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507437139438e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743764408e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438146194e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438652836e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438737354e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438800983e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438841262e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438872545e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743890904e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507438992113e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743901523e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439088614e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439131446e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439177807e+18,0,0.0,-0.0,0.0,5.0,0.0
1.76245074392304e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743928762e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439317458e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439353572e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439406141e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439458112e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439492718e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743954061e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743960215e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439682112e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439752218e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439804078e+18,0,0.0,-0.0,0.0,5.0,0.0
1.762450743983831e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439872392e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439945646e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507439990031e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507440076367e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507440146022e+18,0,0.0,-0.0,0.0,5.0,0.0
1.7624507440225306e+18,0,0.0,-0.0,0.0,5.0,0.0
