time,name,position,abs_position,velocity,torque,current,temperature
1.7624507315077445e+18,hip,1.0713740587234497,1.0713740587234497,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507315575805e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450731607679e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507316568044e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507317066522e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450731756617e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507318065283e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.762450731856279e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450731909223e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507319571814e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507320073385e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507320560246e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.76245073210645e+18,hip,1.0709925889968872,1.0709925889968872,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507321574244e+18,hip,1.0713740587234497,1.0713740587234497,0.10989011079072952,-0.02252747304737568,-0.018315019086003304,62
1.762450732207008e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507322575324e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507323072625e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507323569329e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507324065306e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507324576827e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507325064172e+18,hip,1.0713740587234497,1.0713740587234497,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450732556705e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507326076165e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507326575862e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507327104123e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507327563546e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507328064911e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507328576358e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507329068324e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507329576627e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507330069906e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507330567247e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507331063503e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507331571868e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507332065815e+18,hip,1.0713740587234497,1.0713740587234497,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.76245073325689e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507333070254e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507333569528e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.762450733407259e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507334569382e+18,hip,1.0709925889968872,1.0709925889968872,-0.10989011079072952,-0.02252747304737568,-0.018315019086003304,62
1.7624507335061906e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507335569764e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507336071923e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507336557453e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.76245073370768e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507337571218e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450733806928e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507338571889e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507339064092e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507339572275e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.762450734006604e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450734056191e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450734107946e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507341565788e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507342060012e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450734256653e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450734306684e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507343568566e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450734406207e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507344564506e+18,hip,1.0713740587234497,1.0713740587234497,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450734506164e+18,hip,1.0713740587234497,1.0713740587234497,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507345568215e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507346075034e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507346573745e+18,hip,1.0713740587234497,1.0713740587234497,0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507347070902e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.76245073475639e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507348066688e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507348565624e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507349064932e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507349570962e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507350072284e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507350573847e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507351074396e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507351568177e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.76245073520679e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507352571517e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507353073362e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450735357022e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507354073981e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507354568512e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507355070794e+18,hip,1.0709925889968872,1.0709925889968872,-0.10989011079072952,-0.02252747304737568,-0.018315019086003304,62
1.762450735557682e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450735607719e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507356570386e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507357079805e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507357583862e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507358121027e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507358566812e+18,hip,1.0713740587234497,1.0713740587234497,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450735907189e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507359563978e+18,hip,1.0709925889968872,1.0709925889968872,-0.13431014120578766,-0.02252747304737568,-0.018315019086003304,62
1.7624507360079672e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450736058399e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507361077066e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507361567278e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507362071432e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450736257224e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450736308275e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.762450736358096e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.76245073640788e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450736457716e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507365076698e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450736556774e+18,hip,1.0709925889968872,1.0709925889968872,-0.13431014120578766,-0.02252747304737568,-0.018315019086003304,62
1.7624507366081702e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507366578286e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507367073953e+18,hip,1.0713740587234497,1.0713740587234497,0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507367578486e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450736807416e+18,hip,1.0713740587234497,1.0713740587234497,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507368573484e+18,hip,1.0713740587234497,1.0713740587234497,0.10989011079072952,-0.02252747304737568,-0.018315019086003304,62
1.7624507369086098e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507369573937e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507370075502e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507370571277e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507371068728e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507371571008e+18,hip,1.0713740587234497,1.0713740587234497,0.13431014120578766,-0.02252747304737568,-0.018315019086003304,62
1.7624507372071826e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507372572183e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507373070405e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507373576817e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507374079767e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507374573348e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450737506958e+18,hip,1.0713740587234497,1.0713740587234497,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450737558125e+18,hip,1.0713740587234497,1.0713740587234497,0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450737606963e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507376570806e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507377063777e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507377562693e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507378063826e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507378570445e+18,hip,1.0713740587234497,1.0713740587234497,0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507379063506e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.762450737957619e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507380070116e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507380568717e+18,hip,1.0713740587234497,1.0713740587234497,0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507381068774e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507381564122e+18,hip,1.0713740587234497,1.0713740587234497,0.08547008782625198,-0.02252747304737568,-0.018315019086003304,62
1.7624507382069647e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507382564477e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450738298568e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.762450738309267e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.007509157527238131,-0.006105006206780672,62
1.762450738356727e+18,hip,1.0709925889968872,1.0709925889968872,-0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.7624507384073536e+18,hip,1.0709925889968872,1.0709925889968872,-0.03663003817200661,-0.02252747304737568,-0.018315019086003304,62
1.7624507384560847e+18,hip,1.0709925889968872,1.0709925889968872,-0.08547008782625198,-0.007509157527238131,-0.006105006206780672,62
1.76245073850717e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.7624507385578862e+18,hip,1.0709925889968872,1.0709925889968872,0.012210012413561344,-0.02252747304737568,-0.018315019086003304,62
1.762450738607013e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
1.762450738657037e+18,hip,1.0709925889968872,1.0709925889968872,-0.061050061136484146,-0.02252747304737568,-0.018315019086003304,62
