time,layout.data_offset,data[0],data[1],data[2],data[3],data[4]
1.7624507397920397e+18,0,0.0,7.680135369300842,0.0,2.5,0.0
1.7624507397978135e+18,0,0.0,7.941577434539795,0.0,2.5,0.0
1.7624507398020575e+18,0,0.0,8.333740532398224,0.0,2.5,0.0
1.7624507398062625e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.7624507398133266e+18,0,0.0,8.725902736186981,0.0,2.5,0.0
1.76245073985595e+18,0,0.0,8.072298467159271,0.0,2.5,0.0
1.7624507398650486e+18,0,0.0,7.680135369300842,0.0,2.5,0.0
1.7624507398652e+18,0,0.0,7.4186937510967255,0.0,2.5,0.0
1.7624507398711867e+18,0,0.0,6.76508903503418,0.0,2.5,0.0
1.7624507398744346e+18,0,0.0,6.242204904556274,0.0,2.5,0.0
1.762450739878259e+18,0,0.0,5.457879155874252,0.0,2.5,0.0
1.7624507398822922e+18,0,0.0,4.8042744398117065,0.0,2.5,0.0
1.762450739885866e+18,0,0.0,3.889228105545044,0.0,2.5,0.0
1.7624507398877778e+18,0,0.0,2.9741813242435455,0.0,2.5,0.0
1.762450739892254e+18,0,0.0,2.3205766081809998,0.0,2.5,0.0
1.7624507398957745e+18,0,0.0,1.274809017777443,0.0,2.5,0.0
1.7624507399015163e+18,0,0.0,0.2290414134040475,0.0,2.5,0.0
1.762450739905231e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507399632842e+18,0,0.0,-0.0,0.0,2.5,0.0
1.76245074001288e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507400632294e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450740113384e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507401650373e+18,0,0.0,-0.09781182277947664,0.0,2.5,0.0
1.7624507401721503e+18,0,0.0,-0.22853277157992125,0.0,2.5,0.0
1.7624507401819622e+18,0,0.0,-0.48997465521097183,0.0,2.5,0.0
1.7624507401878213e+18,0,0.0,-0.6206956319510937,0.0,2.5,0.0
1.7624507401937398e+18,0,0.0,-1.0128584504127502,0.0,2.5,0.0
1.7624507401965315e+18,0,0.0,-1.274300403892994,0.0,2.5,0.0
1.7624507402023224e+18,0,0.0,-1.4050213247537613,0.0,2.5,0.0
1.7624507402087142e+18,0,0.0,-1.666463166475296,0.0,2.5,0.0
1.762450740214003e+18,0,0.0,-2.058626040816307,0.0,2.5,0.0
1.762450740220807e+18,0,0.0,-2.712230756878853,0.0,2.5,0.0
1.7624507402273357e+18,0,0.0,-3.104393631219864,0.0,2.5,0.0
1.7624507402289083e+18,0,0.0,-3.496556505560875,0.0,2.5,0.0
1.7624507402332984e+18,0,0.0,-3.6272775381803513,0.0,2.5,0.0
1.7624507402368358e+18,0,0.0,-4.019440412521362,0.0,2.5,0.0
1.762450740238777e+18,0,0.0,-4.280882030725479,0.0,2.5,0.0
1.7624507402425068e+18,0,0.0,-4.4116030633449554,0.0,2.5,0.0
1.7624507402469281e+18,0,0.0,-4.803766161203384,0.0,2.5,0.0
1.7624507402486449e+18,0,0.0,-5.065207779407501,0.0,2.5,0.0
1.7624507402539791e+18,0,0.0,-5.1959288120269775,0.0,2.5,0.0
1.7624507402574203e+18,0,0.0,-5.45737087726593,0.0,2.5,0.0
1.7624507402618163e+18,0,0.0,-5.718812495470047,0.0,2.5,0.0
1.7624507402665318e+18,0,0.0,-5.849533528089523,0.0,2.5,0.0
1.7624507402702956e+18,0,0.0,-6.110975593328476,0.0,2.5,0.0
1.7624507402737874e+18,0,0.0,-6.241696625947952,0.0,2.5,0.0
1.762450740277601e+18,0,0.0,-6.503138244152069,0.0,2.5,0.0
1.762450740284706e+18,0,0.0,-6.633859276771545,0.0,2.5,0.0
1.762450740325065e+18,0,0.0,-6.110975593328476,0.0,2.5,0.0
1.7624507403307136e+18,0,0.0,-5.718812495470047,0.0,2.5,0.0
1.7624507403361157e+18,0,0.0,-4.803766161203384,0.0,2.5,0.0
1.7624507403416799e+18,0,0.0,-4.019440412521362,0.0,2.5,0.0
1.762450740345535e+18,0,0.0,-2.842951789498329,0.0,2.5,0.0
1.7624507403504166e+18,0,0.0,-1.0128584504127502,0.0,2.5,0.0
1.7624507403532047e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507404064328e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507404553695e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507405072182e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507405287447e+18,0,0.0,0.09832046460360289,0.0,2.5,0.0
1.7624507405345078e+18,0,0.0,0.6212042458355427,0.0,2.5,0.0
1.762450740541226e+18,0,0.0,1.274809017777443,0.0,2.5,0.0
1.7624507405459018e+18,0,0.0,1.9284137338399887,0.0,2.5,0.0
1.7624507405514307e+18,0,0.0,2.5820184499025345,0.0,2.5,0.0
1.7624507405531648e+18,0,0.0,3.104902356863022,0.0,2.5,0.0
1.7624507405600538e+18,0,0.0,4.150669723749161,0.0,2.5,0.0
1.762450740564287e+18,0,0.0,4.8042744398117065,0.0,2.5,0.0
1.7624507405691791e+18,0,0.0,5.588600188493729,0.0,2.5,0.0
1.7624507405745713e+18,0,0.0,7.549414336681366,0.0,2.5,0.0
1.762450740577912e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.7624507405812032e+18,0,0.0,9.248786866664886,0.0,2.5,0.0
1.7624507405848648e+18,0,0.0,10.294554233551025,0.0,2.5,0.0
1.7624507405884227e+18,0,0.0,10.948159396648407,0.0,2.5,0.0
1.7624507405917412e+18,0,0.0,11.601763665676117,0.0,2.5,0.0
1.7624507405957742e+18,0,0.0,12.124647796154022,0.0,2.5,0.0
1.762450740599091e+18,0,0.0,12.778252065181732,0.0,2.5,0.0
1.7624507406052224e+18,0,0.0,13.301136195659637,0.0,2.5,0.0
1.7624507406157768e+18,0,0.0,13.693299293518066,0.0,2.5,0.0
1.7624507406207493e+18,0,0.0,14.869787693023682,0.0,2.5,0.0
1.7624507406272614e+18,0,0.0,15.0,0.0,2.5,0.0
1.7624507406642499e+18,0,0.0,13.824020326137543,0.0,2.5,0.0
1.7624507406674314e+18,0,0.0,13.301136195659637,0.0,2.5,0.0
1.762450740670202e+18,0,0.0,12.124647796154022,0.0,2.5,0.0
1.7624507406736335e+18,0,0.0,10.81743836402893,0.0,2.5,0.0
1.7624507406835712e+18,0,0.0,9.11806583404541,0.0,2.5,0.0
1.7624507406859323e+18,0,0.0,4.673553854227066,0.0,2.5,0.0
1.762450740692955e+18,0,0.0,2.1898555755615234,0.0,2.5,0.0
1.7624507406987758e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507407547402e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507407737057e+18,0,0.0,-0.09781182277947664,0.0,2.5,0.0
1.7624507407765322e+18,0,0.0,-0.6206956319510937,0.0,2.5,0.0
1.7624507407793495e+18,0,0.0,-1.0128584504127502,0.0,2.5,0.0
1.762450740783951e+18,0,0.0,-1.666463166475296,0.0,2.5,0.0
1.7624507407875907e+18,0,0.0,-2.058626040816307,0.0,2.5,0.0
1.762450740791038e+18,0,0.0,-2.712230756878853,0.0,2.5,0.0
1.762450740795049e+18,0,0.0,-3.104393631219864,0.0,2.5,0.0
1.7624507407989476e+18,0,0.0,-3.23511466383934,0.0,2.5,0.0
1.7624507408059743e+18,0,0.0,-3.496556505560875,0.0,2.5,0.0
1.7624507408107046e+18,0,0.0,-3.6272775381803513,0.0,2.5,0.0
1.7624507408130337e+18,0,0.0,-3.888719379901886,0.0,2.5,0.0
1.7624507408166692e+18,0,0.0,-4.019440412521362,0.0,2.5,0.0
1.7624507408509425e+18,0,0.0,-3.104393631219864,0.0,2.5,0.0
1.762450740858075e+18,0,0.0,-1.7971841990947723,0.0,2.5,0.0
1.7624507408639442e+18,0,0.0,-0.22853277157992125,0.0,2.5,0.0
1.762450740866413e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507409116698e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507409175334e+18,0,0.0,0.2290414134040475,0.0,2.5,0.0
1.7624507409230812e+18,0,0.0,1.274809017777443,0.0,2.5,0.0
1.7624507409299154e+18,0,0.0,2.3205766081809998,0.0,2.5,0.0
1.7624507409323246e+18,0,0.0,3.3663441985845566,0.0,2.5,0.0
1.762450740936933e+18,0,0.0,4.673553854227066,0.0,2.5,0.0
1.762450740943202e+18,0,0.0,5.850042253732681,0.0,2.5,0.0
1.7624507409470044e+18,0,0.0,7.157251685857773,0.0,2.5,0.0
1.7624507409509276e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.762450740954545e+18,0,0.0,9.640949964523315,0.0,2.5,0.0
1.7624507409587338e+18,0,0.0,10.425275266170502,0.0,2.5,0.0
1.7624507409641846e+18,0,0.0,11.20960146188736,0.0,2.5,0.0
1.762450740971144e+18,0,0.0,11.601763665676117,0.0,2.5,0.0
1.7624507409793198e+18,0,0.0,11.732484698295593,0.0,2.5,0.0
1.7624507409829612e+18,0,0.0,11.993926763534546,0.0,2.5,0.0
1.762450740992967e+18,0,0.0,11.20960146188736,0.0,2.5,0.0
1.7624507410002813e+18,0,0.0,10.425275266170502,0.0,2.5,0.0
1.762450741004699e+18,0,0.0,9.11806583404541,0.0,2.5,0.0
1.7624507410098007e+18,0,0.0,7.680135369300842,0.0,2.5,0.0
1.762450741014339e+18,0,0.0,6.242204904556274,0.0,2.5,0.0
1.7624507410197898e+18,0,0.0,4.150669723749161,0.0,2.5,0.0
1.7624507410270316e+18,0,0.0,1.4055299386382103,0.0,2.5,0.0
1.7624507410303885e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507410646646e+18,0,0.0,-0.22853277157992125,0.0,2.5,0.0
1.7624507410715543e+18,0,0.0,-1.4050213247537613,0.0,2.5,0.0
1.762450741078817e+18,0,0.0,-2.842951789498329,0.0,2.5,0.0
1.7624507410804457e+18,0,0.0,-3.6272775381803513,0.0,2.5,0.0
1.7624507410867436e+18,0,0.0,-4.673045128583908,0.0,2.5,0.0
1.762450741090703e+18,0,0.0,-5.849533528089523,0.0,2.5,0.0
1.762450741094763e+18,0,0.0,-6.895301342010498,0.0,2.5,0.0
1.762450741097238e+18,0,0.0,-7.810347676277161,0.0,2.5,0.0
1.762450741100285e+18,0,0.0,-8.594673871994019,0.0,2.5,0.0
1.762450741105853e+18,0,0.0,-9.509720206260681,0.0,2.5,0.0
1.7624507411086548e+18,0,0.0,-10.424766540527344,0.0,2.5,0.0
1.7624507411139827e+18,0,0.0,-11.078371703624725,0.0,2.5,0.0
1.7624507411192548e+18,0,0.0,-11.470534801483154,0.0,2.5,0.0
1.7624507411253724e+18,0,0.0,-11.862697005271912,0.0,2.5,0.0
1.7624507411292413e+18,0,0.0,-11.862697005271912,0.0,2.5,0.0
1.7624507411331249e+18,0,0.0,-12.25486010313034,0.0,2.5,0.0
1.7624507411368648e+18,0,0.0,-12.25486010313034,0.0,2.5,0.0
1.7624507411415903e+18,0,0.0,-12.25486010313034,0.0,2.5,0.0
1.7624507411456576e+18,0,0.0,-11.601254940032959,0.0,2.5,0.0
1.7624507411486784e+18,0,0.0,-11.601254940032959,0.0,2.5,0.0
1.76245074115285e+18,0,0.0,-10.686208605766296,0.0,2.5,0.0
1.7624507411582428e+18,0,0.0,-10.686208605766296,0.0,2.5,0.0
1.7624507411625925e+18,0,0.0,-8.8561150431633,0.0,2.5,0.0
1.762450741169831e+18,0,0.0,-8.8561150431633,0.0,2.5,0.0
1.7624507411735841e+18,0,0.0,-7.0260219275951385,0.0,2.5,0.0
1.7624507411801485e+18,0,0.0,-4.673045128583908,0.0,2.5,0.0
1.7624507411830979e+18,0,0.0,-2.1893470734357834,0.0,2.5,0.0
1.7624507411877548e+18,0,0.0,-2.1893470734357834,0.0,2.5,0.0
1.762450741191827e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507411959066e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507411995668e+18,0,0.0,4.150669723749161,0.0,2.5,0.0
1.7624507412068106e+18,0,0.0,5.457879155874252,0.0,2.5,0.0
1.762450741212081e+18,0,0.0,5.457879155874252,0.0,2.5,0.0
1.7624507412196165e+18,0,0.0,7.0265306532382965,0.0,2.5,0.0
1.76245074122495e+18,0,0.0,7.0265306532382965,0.0,2.5,0.0
1.762450741230464e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.7624507412347587e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.762450741239999e+18,0,0.0,11.601763665676117,0.0,2.5,0.0
1.7624507412421325e+18,0,0.0,11.601763665676117,0.0,2.5,0.0
1.762450741248891e+18,0,0.0,13.301136195659637,0.0,2.5,0.0
1.7624507412530045e+18,0,0.0,13.301136195659637,0.0,2.5,0.0
1.7624507412581082e+18,0,0.0,14.608345627784729,0.0,2.5,0.0
1.7624507412639035e+18,0,0.0,14.869787693023682,0.0,2.5,0.0
1.7624507412714217e+18,0,0.0,15.0,0.0,2.5,0.0
1.7624507412735703e+18,0,0.0,15.0,0.0,2.5,0.0
1.7624507412785964e+18,0,0.0,15.0,0.0,2.5,0.0
1.762450741284103e+18,0,0.0,15.0,0.0,2.5,0.0
1.7624507412903332e+18,0,0.0,15.0,0.0,2.5,0.0
1.762450741296753e+18,0,0.0,14.085462391376495,0.0,2.5,0.0
1.7624507412997558e+18,0,0.0,14.085462391376495,0.0,2.5,0.0
1.7624507413040845e+18,0,0.0,12.908973097801208,0.0,2.5,0.0
1.762450741307538e+18,0,0.0,12.908973097801208,0.0,2.5,0.0
1.7624507413132739e+18,0,0.0,10.948159396648407,0.0,2.5,0.0
1.762450741317007e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.7624507413181668e+18,0,0.0,5.457879155874252,0.0,2.5,0.0
1.762450741322709e+18,0,0.0,2.3205766081809998,0.0,2.5,0.0
1.7624507413272553e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507413326065e+18,0,0.0,-0.22853277157992125,0.0,2.5,0.0
1.7624507413358892e+18,0,0.0,-0.8821375295519829,0.0,2.5,0.0
1.7624507413414218e+18,0,0.0,-0.8821375295519829,0.0,2.5,0.0
1.762450741344117e+18,0,0.0,-1.666463166475296,0.0,2.5,0.0
1.762450741348286e+18,0,0.0,-1.666463166475296,0.0,2.5,0.0
1.7624507413520026e+18,0,0.0,-2.450788915157318,0.0,2.5,0.0
1.7624507413593492e+18,0,0.0,-2.450788915157318,0.0,2.5,0.0
1.7624507413638572e+18,0,0.0,-3.888719379901886,0.0,2.5,0.0
1.7624507413708104e+18,0,0.0,-5.718812495470047,0.0,2.5,0.0
1.7624507413785646e+18,0,0.0,-6.503138244152069,0.0,2.5,0.0
1.7624507413842547e+18,0,0.0,-7.287463992834091,0.0,2.5,0.0
1.7624507413881677e+18,0,0.0,-7.287463992834091,0.0,2.5,0.0
1.7624507413913185e+18,0,0.0,-8.071789741516113,0.0,2.5,0.0
1.7624507413954488e+18,0,0.0,-8.071789741516113,0.0,2.5,0.0
1.7624507414000758e+18,0,0.0,-8.463952839374542,0.0,2.5,0.0
1.7624507414057787e+18,0,0.0,-8.463952839374542,0.0,2.5,0.0
1.7624507414119112e+18,0,0.0,-8.463952839374542,0.0,2.5,0.0
1.762450741418798e+18,0,0.0,-7.287463992834091,0.0,2.5,0.0
1.762450741420778e+18,0,0.0,-4.4116030633449554,0.0,2.5,0.0
1.7624507414279368e+18,0,0.0,-3.104393631219864,0.0,2.5,0.0
1.7624507414280154e+18,0,0.0,-3.104393631219864,0.0,2.5,0.0
1.7624507414331364e+18,0,0.0,-0.6206956319510937,0.0,2.5,0.0
1.7624507414346301e+18,0,0.0,-0.6206956319510937,0.0,2.5,0.0
1.7624507414376957e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507414445622e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507414499172e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507414550428e+18,0,0.0,1.274809017777443,0.0,2.5,0.0
1.762450741460408e+18,0,0.0,2.9741813242435455,0.0,2.5,0.0
1.7624507414668022e+18,0,0.0,7.0265306532382965,0.0,2.5,0.0
1.7624507414699863e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.7624507414734006e+18,0,0.0,8.4644615650177,0.0,2.5,0.0
1.7624507414768538e+18,0,0.0,9.902392029762268,0.0,2.5,0.0
1.7624507414804147e+18,0,0.0,9.902392029762268,0.0,2.5,0.0
1.762450741484287e+18,0,0.0,11.20960146188736,0.0,2.5,0.0
1.7624507414888996e+18,0,0.0,11.20960146188736,0.0,2.5,0.0
1.7624507414910676e+18,0,0.0,12.516810894012451,0.0,2.5,0.0
1.76245074149688e+18,0,0.0,12.516810894012451,0.0,2.5,0.0
1.7624507415039657e+18,0,0.0,13.693299293518066,0.0,2.5,0.0
1.7624507415125407e+18,0,0.0,13.170415163040161,0.0,2.5,0.0
1.7624507415171277e+18,0,0.0,13.170415163040161,0.0,2.5,0.0
1.7624507415203036e+18,0,0.0,11.732484698295593,0.0,2.5,0.0
1.762450741524356e+18,0,0.0,11.732484698295593,0.0,2.5,0.0
1.762450741530563e+18,0,0.0,9.640949964523315,0.0,2.5,0.0
1.7624507415356024e+18,0,0.0,9.640949964523315,0.0,2.5,0.0
1.76245074153812e+18,0,0.0,6.76508903503418,0.0,2.5,0.0
1.7624507415422118e+18,0,0.0,6.76508903503418,0.0,2.5,0.0
1.7624507415454241e+18,0,0.0,2.712739482522011,0.0,2.5,0.0
1.7624507415498527e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450741571315e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507416237594e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507416730179e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507417228536e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507417762294e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507418716564e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507419258998e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507419770465e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507420257912e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507420734003e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742127426e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507421763584e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742226003e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507422787843e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742320818e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742321081e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423232812e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742331128e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742334842e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423418007e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423477686e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423515484e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423627036e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423691302e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423725514e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507423815094e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507424126234e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742418532e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507424218066e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507424276388e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742436587e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507424929646e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507424986312e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742503593e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507425084928e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507425131625e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507425189266e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742523808e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507425299617e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742531854e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507425358095e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507425867587e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507426351222e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507426847004e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507427347707e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507427860442e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507428885094e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429246108e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429296458e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429340255e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429388175e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429429852e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429485645e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429529733e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429598415e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429607803e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429686666e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742973008e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450742978399e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429850117e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429909978e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507429969492e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430022659e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430074196e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743010557e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430227223e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743027284e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430319636e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743035086e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430391196e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743042375e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743046725e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430509256e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430557222e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507430610724e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743112437e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507432157187e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507432655598e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507433137454e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507433641882e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507434140984e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743466138e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507435669082e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743614522e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507437167828e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743765376e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507438179763e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743868665e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507438766077e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743882753e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507438844547e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743888554e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507438917903e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507438993667e+18,0,0.0,-0.0,0.0,2.5,0.0
1.762450743903914e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507439106514e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507439147046e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507439198077e+18,0,0.0,-0.0,0.0,2.5,0.0
1.7624507439265085e+18,0,0.0,-0.0,0.0,2.5,0.0
