time,data
1.7624507470155292e+18,Error Code 0: No fault - Motor operating normally
1.762450747065663e+18,Error Code 0: No fault - Motor operating normally
1.7624507471156157e+18,Error Code 0: No fault - Motor operating normally
1.7624507471654362e+18,Error Code 0: No fault - Motor operating normally
1.762450747216066e+18,Error Code 0: No fault - Motor operating normally
1.7624507472659428e+18,Error Code 0: No fault - Motor operating normally
1.762450747315998e+18,Error Code 0: No fault - Motor operating normally
1.7624507473660557e+18,Error Code 0: No fault - Motor operating normally
1.762450747416404e+18,Error Code 0: No fault - Motor operating normally
1.7624507474660613e+18,Error Code 0: No fault - Motor operating normally
1.7624507475160712e+18,Error Code 0: No fault - Motor operating normally
1.7624507475658598e+18,Error Code 0: No fault - Motor operating normally
1.762450747615819e+18,Error Code 0: No fault - Motor operating normally
1.76245074766553e+18,Error Code 0: No fault - Motor operating normally
1.762450747715887e+18,Error Code 0: No fault - Motor operating normally
1.7624507477658202e+18,Error Code 0: No fault - Motor operating normally
1.7624507478159596e+18,Error Code 0: No fault - Motor operating normally
1.7624507478657485e+18,Error Code 0: No fault - Motor operating normally
1.7624507479155395e+18,Error Code 0: No fault - Motor operating normally
1.7624507479661612e+18,Error Code 0: No fault - Motor operating normally
1.762450748015942e+18,Error Code 0: No fault - Motor operating normally
1.7624507480656704e+18,Error Code 0: No fault - Motor operating normally
1.7624507481160986e+18,Error Code 0: No fault - Motor operating normally
1.7624507481658278e+18,Error Code 0: No fault - Motor operating normally
1.7624507482157573e+18,Error Code 0: No fault - Motor operating normally
1.7624507482661366e+18,Error Code 0: No fault - Motor operating normally
1.7624507483164977e+18,Error Code 0: No fault - Motor operating normally
1.762450748365829e+18,Error Code 0: No fault - Motor operating normally
1.762450748416048e+18,Error Code 0: No fault - Motor operating normally
1.7624507484659126e+18,Error Code 0: No fault - Motor operating normally
1.7624507485157238e+18,Error Code 0: No fault - Motor operating normally
1.7624507485659684e+18,Error Code 0: No fault - Motor operating normally
1.762450748616546e+18,Error Code 0: No fault - Motor operating normally
1.762450748666027e+18,Error Code 0: No fault - Motor operating normally
1.7624507487158725e+18,Error Code 0: No fault - Motor operating normally
1.7624507487661453e+18,Error Code 0: No fault - Motor operating normally
1.7624507488158257e+18,Error Code 0: No fault - Motor operating normally
1.7624507488658327e+18,Error Code 0: No fault - Motor operating normally
1.7624507489156165e+18,Error Code 0: No fault - Motor operating normally
1.7624507489660014e+18,Error Code 0: No fault - Motor operating normally
1.76245074901591e+18,Error Code 0: No fault - Motor operating normally
1.7624507490655306e+18,Error Code 0: No fault - Motor operating normally
1.762450749115871e+18,Error Code 0: No fault - Motor operating normally
1.7624507491656978e+18,Error Code 0: No fault - Motor operating normally
1.7624507492160763e+18,Error Code 0: No fault - Motor operating normally
1.7624507492655404e+18,Error Code 0: No fault - Motor operating normally
1.7624507493159916e+18,Error Code 0: No fault - Motor operating normally
1.7624507493658173e+18,Error Code 0: No fault - Motor operating normally
1.762450749415309e+18,Error Code 0: No fault - Motor operating normally
1.7624507494659942e+18,Error Code 0: No fault - Motor operating normally
1.7624507495160253e+18,Error Code 0: No fault - Motor operating normally
1.7624507495656394e+18,Error Code 0: No fault - Motor operating normally
1.7624507496158031e+18,Error Code 0: No fault - Motor operating normally
1.762450749666027e+18,Error Code 0: No fault - Motor operating normally
1.7624507497154445e+18,Error Code 0: No fault - Motor operating normally
1.7624507497664218e+18,Error Code 0: No fault - Motor operating normally
1.762450749816156e+18,Error Code 0: No fault - Motor operating normally
1.7624507498659745e+18,Error Code 0: No fault - Motor operating normally
1.762450749916097e+18,Error Code 0: No fault - Motor operating normally
